WKT,POINT_ID
"POINT (3942006.03173805 2469961.53280778)","39422470"
"POINT (3942000.37186157 2614001.50126574)","39422614"
"POINT (3941996.69556898 2637993.83261786)","39422638"
"POINT (3941999.53369324 2649999.74390129)","39422650"
"POINT (3941999.9983443 2854000.65895209)","39422854"
"POINT (3941997.83178766 3200003.53933494)","39423200"
"POINT (3941998.13226353 3236002.72451887)","39423236"
"POINT (3943947.67092652 2384008.3004031)","39442384"
"POINT (3943949.75116164 2424065.77835307)","39442424"
"POINT (3943998.36438971 2442003.12368875)","39442442"
"POINT (3944000.36653822 2545999.24544639)","39442546"
"POINT (3943999.59287338 2568001.31855414)","39442568"
"POINT (3944155.25185336 2581982.80957039)","39442582"
"POINT (3943998.93799085 2603998.3134111)","39442604"
"POINT (3943999.58523366 2693999.50709003)","39442694"
"POINT (3944001.62303595 2712010.11224287)","39442712"
"POINT (3943998.88007591 2725996.90210754)","39442726"
"POINT (3944001.82411411 2797995.54061004)","39442798"
"POINT (3944000.04019091 2970000.13271119)","39442970"
"POINT (3943997.65694196 3067998.79891053)","39443068"
"POINT (3944004.16987527 3157981.98661679)","39443158"
"POINT (3943922.19335034 3185987.02839197)","39443186"
"POINT (3946163.59639131 2353535.65304611)","39462354"
"POINT (3945927.35973761 2542205.84341069)","39462542"
"POINT (3945999.87198584 2583998.11158615)","39462584"
"POINT (3946000.88676099 2793995.93716566)","39462794"
"POINT (3945998.25139556 2812003.33064906)","39462812"
"POINT (3948000.79628 2460002.24876129)","39482460"
"POINT (3948001.39311696 2531998.90353028)","39482532"
"POINT (3948000.60655271 2550000.08051849)","39482550"
"POINT (3948001.15290981 2622001.80672601)","39482622"
"POINT (3947998.98258103 2689999.56007668)","39482690"
"POINT (3948000.25003035 2815998.94889167)","39482816"
"POINT (3948000.91474628 2819988.68896552)","39482820"
"POINT (3947999.76943325 2946001.84845573)","39482946"
"POINT (3947999.84314875 3000001.8907821)","39483000"
"POINT (3948000.76831222 3049998.53299849)","39483050"
"POINT (3950002.08808877 2512000.34863555)","39502512"
"POINT (3950000.80481366 2746001.53677106)","39502746"
"POINT (3949997.64123526 2980001.22957712)","39502980"
"POINT (3952001.55713334 2303998.81369402)","39522304"
"POINT (3951998.13916028 2308000.75358808)","39522308"
"POINT (3951994.16197198 2485996.20857178)","39522486"
"POINT (3951999.7255108 2634000.84562274)","39522634"
"POINT (3951997.6138895 2705997.92607018)","39522706"
"POINT (3952044.77839302 2778057.96424107)","39522778"
"POINT (3952368.13412588 2935887.38193767)","39522936"
"POINT (3951992.80909121 2947824.71035953)","39522948"
"POINT (3951997.31775679 3056004.51303306)","39523056"
"POINT (3951998.51109697 3227996.60350029)","39523228"
"POINT (3952000.27318829 3246004.58050374)","39523246"
"POINT (3953999.71304829 2638002.46861904)","39542638"
"POINT (3953998.60121545 2656000.03228253)","39542656"
"POINT (3954002.76780197 2721998.56296179)","39542722"
"POINT (3953998.62181511 2763998.99314016)","39542764"
"POINT (3953999.78266437 3261998.28485145)","39543262"
"POINT (3956001.11276988 2320001.23941332)","39562320"
"POINT (3955994.61004724 2360003.54710524)","39562360"
"POINT (3956000.74762721 2489998.49959367)","39562490"
"POINT (3956001.1513705 2557997.82325833)","39562558"
"POINT (3956000.02328577 2917999.62897039)","39562918"
"POINT (3956000.22517936 2954000.23276251)","39562954"
"POINT (3956000.23153656 3057998.87876893)","39563058"
"POINT (3956005.41182586 3076005.60458933)","39563076"
"POINT (3955996.83228756 3260001.98160685)","39563260"
"POINT (3957999.24171498 2455994.75478113)","39582456"
"POINT (3957998.6007028 2636000.96381554)","39582636"
"POINT (3958000.69113205 2725995.41232699)","39582726"
"POINT (3957997.70831998 2765995.8898838)","39582766"
"POINT (3958141.85010709 2963995.27246256)","39582964"
"POINT (3957997.88764048 3216001.36290338)","39583216"
"POINT (3959999.65342232 2307998.45839097)","39602308"
"POINT (3960000.28342624 2313999.95192648)","39602314"
"POINT (3959997.77607206 2667995.74754716)","39602668"
"POINT (3960002.97550886 2673998.86253185)","39602674"
"POINT (3959998.56946669 2686001.09889349)","39602686"
"POINT (3959998.92122161 2980014.38457735)","39602980"
"POINT (3960009.97439074 3190010.86976712)","39603190"
"POINT (3960000.00437462 3207999.92382306)","39603208"
"POINT (3961998.60874377 2331998.52384142)","39622332"
"POINT (3962028.13669342 2375970.72577474)","39622376"
"POINT (3962000.14810819 2491995.74979426)","39622492"
"POINT (3962007.29213792 2513990.55694744)","39622514"
"POINT (3962009.91595733 2527994.37106012)","39622528"
"POINT (3961995.37038615 2549992.65311673)","39622550"
"POINT (3962002.63992088 2640001.59608302)","39622640"
"POINT (3961999.40611525 2664000.8590889)","39622664"
"POINT (3961998.37664692 2718000.22350949)","39622718"
"POINT (3961998.07305367 2725999.88694387)","39622726"
"POINT (3961993.51521492 2977985.86119221)","39622978"
"POINT (3961998.64018168 3240000.13974581)","39623240"
"POINT (3963998.32898034 2327997.10526443)","39642328"
"POINT (3964029.78928665 2361954.98832626)","39642362"
"POINT (3963995.71615707 2469990.15710707)","39642470"
"POINT (3964008.15154198 2498011.30510102)","39642498"
"POINT (3963999.64259657 2577999.28630356)","39642578"
"POINT (3964000.58077817 2829998.8939048)","39642830"
"POINT (3963999.6360554 2901998.83711025)","39642902"
"POINT (3964001.06310707 2991999.6032747)","39642992"
"POINT (3965997.10962104 2306001.81077701)","39662306"
"POINT (3965999.59855457 2330000.66549907)","39662330"
"POINT (3965998.8613416 2495993.66339858)","39662496"
"POINT (3966000.86251172 2644001.10489641)","39662644"
"POINT (3966000.54293562 2711997.61397312)","39662712"
"POINT (3966000.07244791 2780000.53532433)","39662780"
"POINT (3965998.87698682 2869998.82583396)","39662870"
"POINT (3966004.60685662 2877999.36500232)","39662878"
"POINT (3965991.66994042 2895999.17675236)","39662896"
"POINT (3966407.73893284 2923977.60613282)","39662924"
"POINT (3966000.00454937 2931998.66217426)","39662932"
"POINT (3966000.04693772 2941999.54868272)","39662942"
"POINT (3966000.20612609 2967999.37100531)","39662968"
"POINT (3965999.31265118 3000000.94482712)","39663000"
"POINT (3965942.89312533 3018015.25022404)","39663018"
"POINT (3965998.89566765 3057999.98059215)","39663058"
"POINT (3966001.75788837 3068001.18504057)","39663068"
"POINT (3966000.57589828 3247999.98626246)","39663248"
"POINT (3966000.8756895 3296002.03018436)","39663296"
"POINT (3966000.3952095 3310000.84255776)","39663310"
"POINT (3967838.65866891 2397989.29363886)","39682398"
"POINT (3968005.64656339 2512006.17257317)","39682512"
"POINT (3968000.64422933 3034001.21333472)","39683034"
"POINT (3968001.11411728 3304003.0125469)","39683304"
"POINT (3970007.59695461 2539992.93646375)","39702540"
"POINT (3970000.2062247 2634000.58354315)","39702634"
"POINT (3969999.81187839 2666000.81588086)","39702666"
"POINT (3969998.90707031 2749997.54636698)","39702750"
"POINT (3969999.89306002 2760001.51440968)","39702760"
"POINT (3970001.03082689 2792000.21019461)","39702792"
"POINT (3969997.70866273 2810007.27541972)","39702810"
"POINT (3970000.53797113 2966001.48365179)","39702966"
"POINT (3969998.21391091 2984000.49754899)","39702984"
"POINT (3969999.13751072 3187998.17059345)","39703188"
"POINT (3972001.06076179 2303998.6825185)","39722304"
"POINT (3971997.93751965 2350000.92701127)","39722350"
"POINT (3971999.84133651 2529999.11011465)","39722530"
"POINT (3971999.42863157 2556001.91337937)","39722556"
"POINT (3972000.44974725 2592000.98668791)","39722592"
"POINT (3972000.24743613 2601998.78234028)","39722602"
"POINT (3971998.38735885 2721998.19355335)","39722722"
"POINT (3971998.98838913 2735996.89127298)","39722736"
"POINT (3971997.22526057 2739999.22081903)","39722740"
"POINT (3971999.77935482 2775995.09487653)","39722776"
"POINT (3972000.47347842 2907999.82070541)","39722908"
"POINT (3971999.77098617 3052000.4725072)","39723052"
"POINT (3971980.53423102 3167994.60180733)","39723168"
"POINT (3972000.66585541 3214001.98167597)","39723214"
"POINT (3972000.97376659 3232000.07167824)","39723232"
"POINT (3974001.16202866 2324001.18510521)","39742324"
"POINT (3974001.93418077 2489992.11086987)","39742490"
"POINT (3973998.05609233 2536000.28726571)","39742536"
"POINT (3974000.22253983 2788001.91618782)","39742788"
"POINT (3973999.11968227 2824001.44199294)","39742824"
"POINT (3974000.45354907 2827997.46845903)","39742828"
"POINT (3974000.28718014 3256002.69000271)","39743256"
"POINT (3973992.56557505 3282026.31001226)","39743282"
"POINT (3974000.32906067 3291997.98804276)","39743292"
"POINT (3975997.43291709 2255999.64168744)","39762256"
"POINT (3976001.16193833 2280001.90867137)","39762280"
"POINT (3975999.67381805 2348000.06570415)","39762348"
"POINT (3976007.56385305 2586012.14247354)","39762586"
"POINT (3975998.8670893 2600000.52699497)","39762600"
"POINT (3976001.44417918 2707998.63915044)","39762708"
"POINT (3975997.69510473 2891999.94974202)","39762892"
"POINT (3975999.8229885 2964000.47445582)","39762964"
"POINT (3975984.13070847 2996001.28923469)","39762996"
"POINT (3975973.73999486 3194008.70094729)","39763194"
"POINT (3975996.18898145 3306004.29344014)","39763306"
"POINT (3977998.57634101 2331999.61478249)","39782332"
"POINT (3978008.86158846 2386000.36973928)","39782386"
"POINT (3977966.53173888 2422020.44771837)","39782422"
"POINT (3977970.40843681 2470009.04622723)","39782470"
"POINT (3978010.78623613 2503999.95708338)","39782504"
"POINT (3978000.02628665 2515999.28456927)","39782516"
"POINT (3978000.33322133 2614000.43685363)","39782614"
"POINT (3977997.83339289 2812000.66227561)","39782812"
"POINT (3978000.35544341 2817999.05152809)","39782818"
"POINT (3977963.67874227 2872093.2126959)","39782872"
"POINT (3977999.59077328 2889997.32399686)","39782890"
"POINT (3978000.3984283 2919999.72185996)","39782920"
"POINT (3978000.47059466 3064000.53349203)","39783064"
"POINT (3978003.6013793 3196000.52432172)","39783196"
"POINT (3978003.45675723 3207998.19082895)","39783208"
"POINT (3977997.36550492 3316000.88722344)","39783316"
"POINT (3979999.76113794 2261998.75034113)","39802262"
"POINT (3979997.92179555 2311997.18322154)","39802312"
"POINT (3980002.43965153 2483992.92533903)","39802484"
"POINT (3980001.30735043 2528002.5643054)","39802528"
"POINT (3979998.63783797 2537997.10805879)","39802538"
"POINT (3979999.86319262 2546001.39434711)","39802546"
"POINT (3979998.42661724 2573998.07818792)","39802574"
"POINT (3979999.75037515 2645998.93804971)","39802646"
"POINT (3979999.74428149 2682001.83716653)","39802682"
"POINT (3980000.23162395 2717999.0698086)","39802718"
"POINT (3980010.01743541 2730002.91415319)","39802730"
"POINT (3980044.94284993 2862025.55033416)","39802862"
"POINT (3980000.37780504 2873998.73468577)","39802874"
"POINT (3979996.37026733 2945998.41650737)","39802946"
"POINT (3979999.43234621 3036000.43992168)","39803036"
"POINT (3980001.26328243 3096003.60972604)","39803096"
"POINT (3979993.59206997 3204003.3104674)","39803204"
"POINT (3979998.42522976 3248001.05907334)","39803248"
"POINT (3980000.16620714 3288001.29436929)","39803288"
"POINT (3979999.91044397 3312000.63694308)","39803312"
"POINT (3981998.26368924 2290003.48894288)","39822290"
"POINT (3982000.17580312 2307999.15052647)","39822308"
"POINT (3981999.92247171 2847999.08425022)","39822848"
"POINT (3982002.05509931 2866000.48248903)","39822866"
"POINT (3981808.96140736 2956240.27207656)","39822956"
"POINT (3982002.75798121 3034004.22400845)","39823034"
"POINT (3982002.28509394 3271998.37406282)","39823272"
"POINT (3984007.63481819 2378002.55505244)","39842378"
"POINT (3983993.25236098 2491996.39975331)","39842492"
"POINT (3984003.40056003 2517993.29562873)","39842518"
"POINT (3984000.58511295 2527999.31749844)","39842528"
"POINT (3983998.9263323 2622000.24525971)","39842622"
"POINT (3983999.85246044 2644000.23479747)","39842644"
"POINT (3983999.49089285 2733999.09185309)","39842734"
"POINT (3984002.87878643 2784000.65679014)","39842784"
"POINT (3983997.28190014 2797998.451596)","39842798"
"POINT (3984024.40736409 2869999.77086522)","39842870"
"POINT (3984001.58483299 2913997.48578691)","39842914"
"POINT (3984004.49528799 2932000.28360763)","39842932"
"POINT (3983999.916224 3143999.75408707)","39843144"
"POINT (3983999.68820749 3302002.0608269)","39843302"
"POINT (3983999.69897785 3309998.07551528)","39843310"
"POINT (3986251.50697463 2583974.15320176)","39862584"
"POINT (3986000.2050207 3069999.33990815)","39863070"
"POINT (3988003.09708536 2305998.78722544)","39882306"
"POINT (3987998.05114516 2328000.589497)","39882328"
"POINT (3988001.44201593 2450003.94299266)","39882450"
"POINT (3987998.56428041 2485997.22748448)","39882486"
"POINT (3987999.47849357 2749996.72461165)","39882750"
"POINT (3987999.34928373 2756002.23646328)","39882756"
"POINT (3988000.84619956 2831997.94391111)","39882832"
"POINT (3988001.59076972 2939998.07460785)","39882940"
"POINT (3988001.15306234 3048001.81832978)","39883048"
"POINT (3988006.60064145 3224014.41912765)","39883224"
"POINT (3990001.29208108 2502001.63537567)","39902502"
"POINT (3990006.3007696 2596000.92542165)","39902596"
"POINT (3989999.63003658 2632000.31598282)","39902632"
"POINT (3989993.79437891 3189997.96961043)","39903190"
"POINT (3992000.64674075 2517997.68873287)","39922518"
"POINT (3992005.37508745 2526001.02034371)","39922526"
"POINT (3991919.32698155 2702072.88694626)","39922702"
"POINT (3992000.63464929 2719999.49636615)","39922720"
"POINT (3991997.51835758 2769999.7588639)","39922770"
"POINT (3991998.76278578 2841997.16113419)","39922842"
"POINT (3991972.76360638 2932118.26129956)","39922932"
"POINT (3991996.89737066 3224002.86927904)","39923224"
"POINT (3991998.91995108 3238001.03616385)","39923238"
"POINT (3994000.87039313 2250005.49088093)","39942250"
"POINT (3994005.35597841 2304004.01186821)","39942304"
"POINT (3993997.72123262 2316000.64033839)","39942316"
"POINT (3993999.47612842 2351998.97742197)","39942352"
"POINT (3994000.03949706 2370010.12650041)","39942370"
"POINT (3993999.39433 2574003.24420665)","39942574"
"POINT (3993999.07781389 2654002.68446025)","39942654"
"POINT (3994001.51944921 2730000.69422286)","39942730"
"POINT (3994000.08831139 2765999.08212671)","39942766"
"POINT (3993999.89373852 3050000.73611243)","39943050"
"POINT (3993929.32991895 3234100.03925015)","39943234"
"POINT (3993997.82083999 3252000.27823185)","39943252"
"POINT (3996001.91138994 2251999.48407531)","39962252"
"POINT (3995999.17048991 2308001.94609175)","39962308"
"POINT (3996050.62476677 2313997.15507855)","39962314"
"POINT (3995790.26447052 2373226.18186946)","39962374"
"POINT (3996000.1396096 2570000.25668097)","39962570"
"POINT (3995986.31065704 2829993.52862427)","39962830"
"POINT (3995996.01671295 3214000.02535265)","39963214"
"POINT (3995999.32693322 3260002.78642237)","39963260"
"POINT (3997999.75564521 2366002.00554775)","39982366"
"POINT (3997996.10684771 2520004.06528631)","39982520"
"POINT (3997999.17197066 2550000.41507767)","39982550"
"POINT (3997998.33499137 2681996.70111735)","39982682"
"POINT (3998054.63729773 2711989.01391752)","39982712"
"POINT (3997959.32926173 2761946.68801884)","39982762"
"POINT (3997994.83783693 2790003.77483949)","39982790"
"POINT (3997851.22349485 2844102.83064144)","39982844"
"POINT (3998049.51948065 2873823.34833711)","39982874"
"POINT (3997999.54638557 2905998.17880811)","39982906"
"POINT (3997999.30374797 2916000.36571939)","39982916"
"POINT (3998002.190674 3294000.64410325)","39983294"
"POINT (4000003.55028778 2512001.03385127)","40002512"
"POINT (3999999.24347452 2631999.22681805)","40002632"
"POINT (3999938.33939376 2703996.3587715)","40002704"
"POINT (4000000.67820424 2866000.37453142)","40002866"
"POINT (4000000.50151058 2884001.48827281)","40002884"
"POINT (4000036.44556407 2937950.8096201)","40002938"
"POINT (4000000.564597 3081999.45773344)","40003082"
"POINT (4001994.73888539 2234000.91633957)","40022234"
"POINT (4002001.2930938 2644001.89863481)","40022644"
"POINT (4001998.17867605 2690001.72458761)","40022690"
"POINT (4001998.66221506 2801999.20389456)","40022802"
"POINT (4001999.08868855 2834000.36207092)","40022834"
"POINT (4001998.57934445 2913998.63925933)","40022914"
"POINT (4002001.03934726 3021998.05563628)","40023022"
"POINT (4001999.89958987 3183999.47438266)","40023184"
"POINT (4002002.8883719 3230002.52908597)","40023230"
"POINT (4001996.72797547 3259998.35001206)","40023260"
"POINT (4003999.79448581 2277999.33137737)","40042278"
"POINT (4004000.87057271 2506000.98660246)","40042506"
"POINT (4004000.0669572 2656001.07803101)","40042656"
"POINT (4004000.00033175 2709999.52924448)","40042710"
